2048,64,32,0,2,16384,64,256,3,2,386200,6194,0.010118,1224400,3855,0.475163,29000
2048,64,32,0,2,16384,64,1,3,2,384200,6194,0.010118,1224400,3840,0.473314,29045
2048,64,32,0,2,16384,64,2,3,3,382500,6194,0.010118,1224400,3826,0.471589,37200
2048,64,32,0,2,16384,64,4,3,3,381500,6194,0.010118,1224400,3817,0.470479,37227
2048,64,32,0,2,16384,64,8,3,4,380100,6194,0.010118,1224400,3805,0.469000,45376
2048,64,32,0,2,16384,128,128,3,2,374700,6194,0.010118,1224400,3737,0.460619,29354
2048,64,32,0,2,16384,128,1,3,2,375000,6194,0.010118,1224400,3739,0.460865,29348
2048,64,32,0,2,16384,128,2,3,3,374300,6194,0.010118,1224400,3734,0.460249,37476
2048,64,32,0,2,16384,128,4,3,3,374600,6194,0.010118,1224400,3739,0.460865,37461
2048,64,32,0,2,16384,128,8,3,4,374100,6194,0.010118,1224400,3731,0.459879,45598
2048,64,32,0,2,16384,256,64,3,2,367800,6194,0.010118,1224400,3667,0.451991,29564
2048,64,32,0,2,16384,256,1,3,2,372600,6194,0.010118,1224400,3714,0.457784,29423
2048,64,32,0,2,16384,256,2,3,2,371300,6194,0.010118,1224400,3702,0.456305,29459
2048,64,32,0,2,16384,256,4,3,3,372500,6194,0.010118,1224400,3709,0.457168,37551
2048,64,32,0,2,16384,1024,16,3,2,384700,6194,0.010118,1224400,3840,0.473314,29045
2048,64,32,0,2,16384,1024,1,3,2,383700,6194,0.010118,1224400,3825,0.471466,29090
2048,64,32,0,2,16384,2048,8,3,2,389000,6194,0.010118,1224400,3888,0.479231,28901
2048,64,32,0,2,32768,64,512,3,2,367300,6194,0.010118,1224400,3690,0.454826,29495
2048,64,32,0,2,32768,64,1,3,2,373400,6194,0.010118,1224400,3745,0.461605,29330
2048,64,32,0,2,32768,64,2,3,3,370600,6194,0.010118,1224400,3719,0.458400,37521
2048,64,32,0,2,32768,64,4,3,3,367900,6194,0.010118,1224400,3697,0.455688,37587
2048,64,32,0,2,32768,64,8,3,4,367800,6194,0.010118,1224400,3698,0.455812,45697
2048,64,32,0,2,32768,128,256,3,2,358100,6194,0.010118,1224400,3590,0.442500,29795
2048,64,32,0,2,32768,128,1,3,2,364400,6194,0.010118,1224400,3643,0.449032,29636
2048,64,32,0,2,32768,128,2,3,3,362500,6194,0.010118,1224400,3626,0.446937,37800
2048,64,32,0,2,32768,128,4,3,3,361600,6194,0.010118,1224400,3620,0.446197,37818
2048,64,32,0,2,32768,128,8,3,4,361800,6194,0.010118,1224400,3620,0.446197,45931
2048,64,32,0,2,32768,256,128,3,2,359600,6194,0.010118,1224400,3590,0.442500,29795
2048,64,32,0,2,32768,256,1,3,2,360900,6194,0.010118,1224400,3604,0.444225,29753
2048,64,32,0,2,32768,256,2,3,3,359800,6194,0.010118,1224400,3594,0.442993,37896
2048,64,32,0,2,32768,256,4,3,3,359600,6194,0.010118,1224400,3595,0.443116,37893
2048,64,32,0,2,32768,256,8,3,4,359500,6194,0.010118,1224400,3592,0.442746,46015
2048,64,32,0,2,32768,1024,32,3,2,373400,6194,0.010118,1224400,3700,0.456058,29465
2048,64,32,0,2,32768,1024,1,3,2,370200,6194,0.010118,1224400,3692,0.455072,29489
2048,64,32,0,2,32768,1024,2,3,3,370400,6194,0.010118,1224400,3692,0.455072,37602
2048,64,32,0,2,32768,2048,16,3,2,381900,6194,0.010118,1224400,3817,0.470479,29114
2048,64,32,0,2,32768,2048,1,3,2,380500,6194,0.010118,1224400,3796,0.467891,29177
2048,64,32,0,2,65536,64,1024,3,3,363100,6194,0.010118,1224400,3649,0.449772,37731
2048,64,32,0,2,65536,64,1,3,2,363000,6194,0.010118,1224400,3661,0.451251,29582
2048,64,32,0,2,65536,64,2,3,3,361200,6194,0.010118,1224400,3639,0.448539,37761
2048,64,32,0,2,65536,64,4,3,3,361200,6194,0.010118,1224400,3636,0.448170,37770
2048,64,32,0,2,65536,64,8,3,5,362500,6194,0.010118,1224400,3647,0.449525,53963
2048,64,32,0,2,65536,128,512,3,2,353100,6194,0.010118,1224400,3538,0.436090,29951
2048,64,32,0,2,65536,128,1,3,2,357400,6194,0.010118,1224400,3580,0.441267,29825
2048,64,32,0,2,65536,128,2,3,3,354800,6194,0.010118,1224400,3555,0.438186,38013
2048,64,32,0,2,65536,128,4,3,3,353800,6194,0.010118,1224400,3547,0.437200,38037
2048,64,32,0,2,65536,128,8,3,4,353300,6194,0.010118,1224400,3542,0.436583,46165
2048,64,32,0,2,65536,256,256,3,2,349000,6194,0.010118,1224400,3493,0.430544,30086
2048,64,32,0,2,65536,256,1,3,2,353000,6194,0.010118,1224400,3531,0.435227,29972
2048,64,32,0,2,65536,256,2,3,3,351200,6194,0.010118,1224400,3513,0.433009,38139
2048,64,32,0,2,65536,256,4,3,3,350000,6194,0.010118,1224400,3504,0.431899,38166
2048,64,32,0,2,65536,256,8,3,4,350000,6194,0.010118,1224400,3505,0.432023,46276
2048,64,32,0,2,65536,1024,64,3,2,357100,6194,0.010118,1224400,3556,0.438309,29897
2048,64,32,0,2,65536,1024,1,3,2,358400,6194,0.010118,1224400,3575,0.440651,29840
2048,64,32,0,2,65536,1024,2,3,3,357600,6194,0.010118,1224400,3565,0.439418,37983
2048,64,32,0,2,65536,1024,4,3,3,358100,6194,0.010118,1224400,3571,0.440158,37965
2048,64,32,0,2,65536,2048,32,3,2,371100,6194,0.010118,1224400,3685,0.454209,29510
2048,64,32,0,2,65536,2048,1,3,2,367000,6194,0.010118,1224400,3665,0.451744,29570
2048,64,32,0,2,65536,2048,2,3,3,367100,6194,0.010118,1224400,3662,0.451374,37692
2048,64,32,0,2,131072,64,2048,3,4,349700,6194,0.010118,1224400,3541,0.436460,46168
2048,64,32,0,2,131072,64,1,3,2,351400,6194,0.010118,1224400,3560,0.438802,29885
2048,64,32,0,2,131072,64,2,3,3,350900,6194,0.010118,1224400,3556,0.438309,38010
2048,64,32,0,2,131072,64,4,3,3,350100,6194,0.010118,1224400,3546,0.437076,38040
2048,64,32,0,2,131072,64,8,3,5,350300,6194,0.010118,1224400,3548,0.437323,54260
2048,64,32,0,2,131072,128,1024,3,3,349900,6194,0.010118,1224400,3509,0.432516,38151
2048,64,32,0,2,131072,128,1,3,2,349200,6194,0.010118,1224400,3504,0.431899,30053
2048,64,32,0,2,131072,128,2,3,3,348700,6194,0.010118,1224400,3501,0.431530,38175
2048,64,32,0,2,131072,128,4,3,3,348900,6194,0.010118,1224400,3502,0.431653,38172
2048,64,32,0,2,131072,128,8,3,5,349900,6194,0.010118,1224400,3510,0.432639,54374
2048,64,32,0,2,131072,256,512,3,2,345100,6194,0.010118,1224400,3456,0.425983,30197
2048,64,32,0,2,131072,256,1,3,2,346300,6194,0.010118,1224400,3467,0.427339,30164
2048,64,32,0,2,131072,256,2,3,3,346300,6194,0.010118,1224400,3467,0.427339,38277
2048,64,32,0,2,131072,256,4,3,3,345600,6194,0.010118,1224400,3461,0.426599,38295
2048,64,32,0,2,131072,256,8,3,5,345300,6194,0.010118,1224400,3459,0.426353,54527
2048,64,32,0,2,131072,1024,128,3,2,348600,6194,0.010118,1224400,3478,0.428695,30131
2048,64,32,0,2,131072,1024,1,3,2,347600,6194,0.010118,1224400,3471,0.427832,30152
2048,64,32,0,2,131072,1024,2,3,3,348900,6194,0.010118,1224400,3486,0.429681,38220
2048,64,32,0,2,131072,1024,4,3,3,348400,6194,0.010118,1224400,3475,0.428325,38253
2048,64,32,0,2,131072,1024,8,3,4,348400,6194,0.010118,1224400,3478,0.428695,46357
2048,64,32,0,2,131072,2048,64,3,2,355900,6194,0.010118,1224400,3545,0.436953,29930
2048,64,32,0,2,131072,2048,1,3,2,354500,6194,0.010118,1224400,3541,0.436460,29942
2048,64,32,0,2,131072,2048,2,3,3,355500,6194,0.010118,1224400,3549,0.437446,38031
2048,64,32,0,2,131072,2048,4,3,3,354800,6194,0.010118,1224400,3541,0.436460,38055
2048,64,32,0,2,262144,64,4096,3,6,336500,6194,0.010118,1224400,3443,0.424381,62688
2048,64,32,0,2,262144,64,1,3,3,346300,6194,0.010118,1224400,3516,0.433379,38130
2048,64,32,0,2,262144,64,2,3,3,343400,6194,0.010118,1224400,3492,0.430420,38202
2048,64,32,0,2,262144,64,4,3,3,341400,6194,0.010118,1224400,3482,0.429188,38232
2048,64,32,0,2,262144,64,8,3,5,340500,6194,0.010118,1224400,3472,0.427955,54488
2048,64,32,0,2,262144,128,2048,3,4,342400,6194,0.010118,1224400,3448,0.424997,46447
2048,64,32,0,2,262144,128,1,3,3,345200,6194,0.010118,1224400,3471,0.427832,38265
2048,64,32,0,2,262144,128,2,3,3,343200,6194,0.010118,1224400,3453,0.425613,38319
2048,64,32,0,2,262144,128,4,3,3,343400,6194,0.010118,1224400,3457,0.426106,38307
2048,64,32,0,2,262144,128,8,3,5,342600,6194,0.010118,1224400,3449,0.425120,54557
2048,64,32,0,2,262144,256,1024,3,3,342600,6194,0.010118,1224400,3433,0.423148,38379
2048,64,32,0,2,262144,256,1,3,3,342900,6194,0.010118,1224400,3435,0.423395,38373
2048,64,32,0,2,262144,256,2,3,3,342200,6194,0.010118,1224400,3430,0.422778,38388
2048,64,32,0,2,262144,256,4,3,3,342400,6194,0.010118,1224400,3431,0.422902,38385
2048,64,32,0,2,262144,256,8,3,5,342500,6194,0.010118,1224400,3431,0.422902,54611
2048,64,32,0,2,262144,1024,256,3,2,342100,6194,0.010118,1224400,3420,0.421546,30305
2048,64,32,0,2,262144,1024,1,3,3,342600,6194,0.010118,1224400,3425,0.422162,38403
2048,64,32,0,2,262144,1024,2,3,3,342400,6194,0.010118,1224400,3422,0.421792,38412
2048,64,32,0,2,262144,1024,4,3,3,342500,6194,0.010118,1224400,3424,0.422039,38406
2048,64,32,0,2,262144,1024,8,3,4,342500,6194,0.010118,1224400,3422,0.421792,46525
2048,64,32,0,2,262144,2048,128,3,2,347300,6194,0.010118,1224400,3466,0.427216,30167
2048,64,32,0,2,262144,2048,1,3,3,347300,6194,0.010118,1224400,3471,0.427832,38265
2048,64,32,0,2,262144,2048,2,3,3,346800,6194,0.010118,1224400,3465,0.427092,38283
2048,64,32,0,2,262144,2048,4,3,3,347500,6194,0.010118,1224400,3469,0.427585,38271
2048,64,32,0,2,262144,2048,8,3,4,347100,6194,0.010118,1224400,3464,0.426969,46399
2048,64,32,0,2,524288,64,8192,3,9,336500,6194,0.010118,1224400,3443,0.424381,87027
2048,64,32,0,2,524288,64,1,3,4,341900,6194,0.010118,1224400,3479,0.428818,46354
2048,64,32,0,2,524288,64,2,3,4,339500,6194,0.010118,1224400,3464,0.426969,46399
2048,64,32,0,2,524288,64,4,3,4,338300,6194,0.010118,1224400,3454,0.425736,46429
2048,64,32,0,2,524288,64,8,3,5,336800,6194,0.010118,1224400,3445,0.424627,54569
2048,64,32,0,2,524288,128,4096,3,5,334900,6194,0.010118,1224400,3394,0.418341,54722
2048,64,32,0,2,524288,128,1,3,4,341200,6194,0.010118,1224400,3438,0.423764,46477
2048,64,32,0,2,524288,128,2,3,4,339000,6194,0.010118,1224400,3424,0.422039,46519
2048,64,32,0,2,524288,128,4,3,4,338000,6194,0.010118,1224400,3414,0.420806,46549
2048,64,32,0,2,524288,128,8,3,5,337100,6194,0.010118,1224400,3411,0.420436,54671
2048,64,32,0,2,524288,256,2048,3,4,338300,6194,0.010118,1224400,3397,0.418711,46600
2048,64,32,0,2,524288,256,1,3,4,340600,6194,0.010118,1224400,3413,0.420683,46552
2048,64,32,0,2,524288,256,2,3,4,339200,6194,0.010118,1224400,3405,0.419697,46576
2048,64,32,0,2,524288,256,4,3,4,338900,6194,0.010118,1224400,3402,0.419327,46585
2048,64,32,0,2,524288,256,8,3,5,338700,6194,0.010118,1224400,3400,0.419080,54704
2048,64,32,0,2,524288,1024,512,3,2,339300,6194,0.010118,1224400,3392,0.418094,30389
2048,64,32,0,2,524288,1024,1,3,4,339900,6194,0.010118,1224400,3399,0.418957,46594
2048,64,32,0,2,524288,1024,2,3,4,339300,6194,0.010118,1224400,3394,0.418341,46609
2048,64,32,0,2,524288,1024,4,3,4,339000,6194,0.010118,1224400,3391,0.417971,46618
2048,64,32,0,2,524288,1024,8,3,5,339100,6194,0.010118,1224400,3392,0.418094,54728
2048,64,32,0,2,524288,2048,256,3,2,341200,6194,0.010118,1224400,3411,0.420436,30332
2048,64,32,0,2,524288,2048,1,3,4,341800,6194,0.010118,1224400,3417,0.421176,46540
2048,64,32,0,2,524288,2048,2,3,4,341900,6194,0.010118,1224400,3418,0.421299,46537
2048,64,32,0,2,524288,2048,4,3,4,341100,6194,0.010118,1224400,3410,0.420313,46561
2048,64,32,0,2,524288,2048,8,3,5,341500,6194,0.010118,1224400,3414,0.420806,54662
2048,64,32,0,2,1048576,64,16384,3,16,336500,6194,0.010118,1224400,3443,0.424381,143818
2048,64,32,0,2,1048576,64,1,3,5,339400,6194,0.010118,1224400,3460,0.426476,54524
2048,64,32,0,2,1048576,64,2,3,5,337100,6194,0.010118,1224400,3447,0.424874,54563
2048,64,32,0,2,1048576,64,4,3,5,336600,6194,0.010118,1224400,3444,0.424504,54572
2048,64,32,0,2,1048576,64,8,3,5,336500,6194,0.010118,1224400,3443,0.424381,54575
2048,64,32,0,2,1048576,128,8192,3,9,334900,6194,0.010118,1224400,3394,0.418341,87174
2048,64,32,0,2,1048576,128,1,3,5,338400,6194,0.010118,1224400,3417,0.421176,54653
2048,64,32,0,2,1048576,128,2,3,5,336500,6194,0.010118,1224400,3404,0.419574,54692
2048,64,32,0,2,1048576,128,4,3,5,335300,6194,0.010118,1224400,3396,0.418587,54716
2048,64,32,0,2,1048576,128,8,3,5,335200,6194,0.010118,1224400,3396,0.418587,54716
2048,64,32,0,2,1048576,256,4096,3,5,334000,6194,0.010118,1224400,3368,0.415136,54800
2048,64,32,0,2,1048576,256,1,3,5,337700,6194,0.010118,1224400,3392,0.418094,54728
2048,64,32,0,2,1048576,256,2,3,5,336800,6194,0.010118,1224400,3386,0.417355,54746
2048,64,32,0,2,1048576,256,4,3,5,336200,6194,0.010118,1224400,3381,0.416739,54761
2048,64,32,0,2,1048576,256,8,3,5,335700,6194,0.010118,1224400,3377,0.416246,54773
2048,64,32,0,2,1048576,1024,1024,3,3,337700,6194,0.010118,1224400,3378,0.416369,38544
